itemCode,discipline,category,description,specification,quantity,unit,supplier,cost,margin,sellingRate,manufacturer,brand,model
TEMPWK-01103,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Modular Panel Dust Screen,"Provide relocation of 1.2 m modular panel dust screen, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01104,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Modular Panel Mesh Fencing,"Provide relocation of 1.2 m modular panel mesh fencing, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01105,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Modular Panel Noise Barrier,"Provide relocation of 1.2 m modular panel noise barrier, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01106,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Modular Panel Palisade Fencing,"Provide relocation of 1.2 m modular panel palisade fencing, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01107,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Modular Panel Pedestrian Barrier,"Provide relocation of 1.2 m modular panel pedestrian barrier, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01108,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Modular Panel Privacy Screen,"Provide relocation of 1.2 m modular panel privacy screen, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01109,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Modular Panel Solid Hoarding,"Provide relocation of 1.2 m modular panel solid hoarding, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01110,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Modular Panel Temporary Gate,"Provide relocation of 1.2 m modular panel temporary gate, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-01111,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Plywood Chain-Link Fencing,"Provide relocation of 1.2 m plywood chain-link fencing, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01112,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Plywood Concrete Jersey Barrier,"Provide relocation of 1.2 m plywood concrete jersey barrier, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01113,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Plywood Dust Screen,"Provide relocation of 1.2 m plywood dust screen, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01114,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Plywood Mesh Fencing,"Provide relocation of 1.2 m plywood mesh fencing, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01115,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Plywood Noise Barrier,"Provide relocation of 1.2 m plywood noise barrier, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01116,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Plywood Palisade Fencing,"Provide relocation of 1.2 m plywood palisade fencing, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01117,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Plywood Pedestrian Barrier,"Provide relocation of 1.2 m plywood pedestrian barrier, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01118,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Plywood Privacy Screen,"Provide relocation of 1.2 m plywood privacy screen, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01119,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Plywood Solid Hoarding,"Provide relocation of 1.2 m plywood solid hoarding, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01120,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Plywood Temporary Gate,"Provide relocation of 1.2 m plywood temporary gate, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-01121,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Steel Mesh Chain-Link Fencing,"Provide relocation of 1.2 m steel mesh chain-link fencing, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01122,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Steel Mesh Concrete Jersey Barrier,"Provide relocation of 1.2 m steel mesh concrete jersey barrier, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01123,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Steel Mesh Dust Screen,"Provide relocation of 1.2 m steel mesh dust screen, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01124,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Steel Mesh Mesh Fencing,"Provide relocation of 1.2 m steel mesh mesh fencing, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01125,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Steel Mesh Noise Barrier,"Provide relocation of 1.2 m steel mesh noise barrier, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01126,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Steel Mesh Palisade Fencing,"Provide relocation of 1.2 m steel mesh palisade fencing, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01127,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Steel Mesh Pedestrian Barrier,"Provide relocation of 1.2 m steel mesh pedestrian barrier, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01128,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Steel Mesh Privacy Screen,"Provide relocation of 1.2 m steel mesh privacy screen, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01129,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Steel Mesh Solid Hoarding,"Provide relocation of 1.2 m steel mesh solid hoarding, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01130,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Steel Mesh Temporary Gate,"Provide relocation of 1.2 m steel mesh temporary gate, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-01131,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Timber Chain-Link Fencing,"Provide relocation of 1.2 m timber chain-link fencing, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01132,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Timber Concrete Jersey Barrier,"Provide relocation of 1.2 m timber concrete jersey barrier, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01133,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Timber Dust Screen,"Provide relocation of 1.2 m timber dust screen, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01134,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Timber Mesh Fencing,"Provide relocation of 1.2 m timber mesh fencing, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01135,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Timber Noise Barrier,"Provide relocation of 1.2 m timber noise barrier, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01136,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Timber Palisade Fencing,"Provide relocation of 1.2 m timber palisade fencing, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01137,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Timber Pedestrian Barrier,"Provide relocation of 1.2 m timber pedestrian barrier, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01138,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Timber Privacy Screen,"Provide relocation of 1.2 m timber privacy screen, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01139,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Timber Solid Hoarding,"Provide relocation of 1.2 m timber solid hoarding, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01140,construction,"Hoarding, Fencing and Site Security",Relocation - 1.2 m Timber Temporary Gate,"Provide relocation of 1.2 m timber temporary gate, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-01141,construction,"Hoarding, Fencing and Site Security",Relocation - 1.8 m Acoustic Panel Chain-Link Fencing,"Provide relocation of 1.8 m acoustic panel chain-link fencing, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01142,construction,"Hoarding, Fencing and Site Security",Relocation - 1.8 m Acoustic Panel Concrete Jersey Barrier,"Provide relocation of 1.8 m acoustic panel concrete jersey barrier, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01143,construction,"Hoarding, Fencing and Site Security",Relocation - 1.8 m Acoustic Panel Dust Screen,"Provide relocation of 1.8 m acoustic panel dust screen, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01144,construction,"Hoarding, Fencing and Site Security",Relocation - 1.8 m Acoustic Panel Mesh Fencing,"Provide relocation of 1.8 m acoustic panel mesh fencing, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01145,construction,"Hoarding, Fencing and Site Security",Relocation - 1.8 m Acoustic Panel Noise Barrier,"Provide relocation of 1.8 m acoustic panel noise barrier, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01146,construction,"Hoarding, Fencing and Site Security",Relocation - 1.8 m Acoustic Panel Palisade Fencing,"Provide relocation of 1.8 m acoustic panel palisade fencing, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01147,construction,"Hoarding, Fencing and Site Security",Relocation - 1.8 m Acoustic Panel Pedestrian Barrier,"Provide relocation of 1.8 m acoustic panel pedestrian barrier, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01148,construction,"Hoarding, Fencing and Site Security",Relocation - 1.8 m Acoustic Panel Privacy Screen,"Provide relocation of 1.8 m acoustic panel privacy screen, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01149,construction,"Hoarding, Fencing and Site Security",Relocation - 1.8 m Acoustic Panel Solid Hoarding,"Provide relocation of 1.8 m acoustic panel solid hoarding, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
TEMPWK-01150,construction,"Hoarding, Fencing and Site Security",Relocation - 1.8 m Acoustic Panel Temporary Gate,"Provide relocation of 1.8 m acoustic panel temporary gate, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,no.,,,,,,,
TEMPWK-01151,construction,"Hoarding, Fencing and Site Security",Relocation - 1.8 m GI Sheet Chain-Link Fencing,"Provide relocation of 1.8 m gi sheet chain-link fencing, including posts, foundations or ballast, bracing, gates, signage, painting and maintenance. | Code Ref: 01 56 00 / OmniClass 23-13 00 00 | Spec: Type: ___ | Height: ___ | Material: ___ | Panel Size: ___ | Support/Foundation: ___ | Finish/Branding: ___ | Wind Rating: ___ | Duration: ___ | Standard: ___ | Remarks: Pattern-based temporary works item; verify temporary works design, local authority, HSE, project logistics and duration requirements.",,LM,,,,,,,
