itemCode,discipline,category,description,specification,quantity,unit,supplier,cost,margin,sellingRate,manufacturer,brand,model
DRWIN-09381,construction,Windows - Complete Assemblies,Acoustic-Rated Steel Louvered Window - Single Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated steel louvered window with single glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09382,construction,Windows - Complete Assemblies,Acoustic-Rated Steel Louvered Window - Tempered Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated steel louvered window with tempered glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09383,construction,Windows - Complete Assemblies,Acoustic-Rated Steel Louvered Window - Triple Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated steel louvered window with triple glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09384,construction,Windows - Complete Assemblies,Acoustic-Rated Steel Pivot Window - Double Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated steel pivot window with double glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09385,construction,Windows - Complete Assemblies,Acoustic-Rated Steel Pivot Window - Insulated Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated steel pivot window with insulated glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09386,construction,Windows - Complete Assemblies,Acoustic-Rated Steel Pivot Window - Laminated Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated steel pivot window with laminated glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09387,construction,Windows - Complete Assemblies,Acoustic-Rated Steel Pivot Window - Single Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated steel pivot window with single glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09388,construction,Windows - Complete Assemblies,Acoustic-Rated Steel Pivot Window - Tempered Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated steel pivot window with tempered glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09389,construction,Windows - Complete Assemblies,Acoustic-Rated Steel Pivot Window - Triple Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated steel pivot window with triple glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09390,construction,Windows - Complete Assemblies,Acoustic-Rated Steel Ribbon Window - Double Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated steel ribbon window with double glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09391,construction,Windows - Complete Assemblies,Acoustic-Rated Steel Ribbon Window - Insulated Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated steel ribbon window with insulated glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09392,construction,Windows - Complete Assemblies,Acoustic-Rated Steel Ribbon Window - Laminated Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated steel ribbon window with laminated glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09393,construction,Windows - Complete Assemblies,Acoustic-Rated Steel Ribbon Window - Single Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated steel ribbon window with single glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09394,construction,Windows - Complete Assemblies,Acoustic-Rated Steel Ribbon Window - Tempered Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated steel ribbon window with tempered glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09395,construction,Windows - Complete Assemblies,Acoustic-Rated Steel Ribbon Window - Triple Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated steel ribbon window with triple glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09396,construction,Windows - Complete Assemblies,Acoustic-Rated Steel Sliding Window - Double Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated steel sliding window with double glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09397,construction,Windows - Complete Assemblies,Acoustic-Rated Steel Sliding Window - Insulated Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated steel sliding window with insulated glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09398,construction,Windows - Complete Assemblies,Acoustic-Rated Steel Sliding Window - Laminated Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated steel sliding window with laminated glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09399,construction,Windows - Complete Assemblies,Acoustic-Rated Steel Sliding Window - Single Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated steel sliding window with single glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09400,construction,Windows - Complete Assemblies,Acoustic-Rated Steel Sliding Window - Tempered Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated steel sliding window with tempered glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09401,construction,Windows - Complete Assemblies,Acoustic-Rated Steel Sliding Window - Triple Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated steel sliding window with triple glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09402,construction,Windows - Complete Assemblies,Acoustic-Rated Steel Tilt-and-Turn Window - Double Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated steel tilt-and-turn window with double glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09403,construction,Windows - Complete Assemblies,Acoustic-Rated Steel Tilt-and-Turn Window - Insulated Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated steel tilt-and-turn window with insulated glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09404,construction,Windows - Complete Assemblies,Acoustic-Rated Steel Tilt-and-Turn Window - Laminated Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated steel tilt-and-turn window with laminated glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09405,construction,Windows - Complete Assemblies,Acoustic-Rated Steel Tilt-and-Turn Window - Single Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated steel tilt-and-turn window with single glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09406,construction,Windows - Complete Assemblies,Acoustic-Rated Steel Tilt-and-Turn Window - Tempered Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated steel tilt-and-turn window with tempered glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09407,construction,Windows - Complete Assemblies,Acoustic-Rated Steel Tilt-and-Turn Window - Triple Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated steel tilt-and-turn window with triple glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09408,construction,Windows - Complete Assemblies,Acoustic-Rated Timber Awning Window - Double Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated timber awning window with double glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09409,construction,Windows - Complete Assemblies,Acoustic-Rated Timber Awning Window - Insulated Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated timber awning window with insulated glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09410,construction,Windows - Complete Assemblies,Acoustic-Rated Timber Awning Window - Laminated Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated timber awning window with laminated glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09411,construction,Windows - Complete Assemblies,Acoustic-Rated Timber Awning Window - Single Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated timber awning window with single glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09412,construction,Windows - Complete Assemblies,Acoustic-Rated Timber Awning Window - Tempered Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated timber awning window with tempered glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09413,construction,Windows - Complete Assemblies,Acoustic-Rated Timber Awning Window - Triple Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated timber awning window with triple glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09414,construction,Windows - Complete Assemblies,Acoustic-Rated Timber Bay Window - Double Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated timber bay window with double glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09415,construction,Windows - Complete Assemblies,Acoustic-Rated Timber Bay Window - Insulated Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated timber bay window with insulated glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09416,construction,Windows - Complete Assemblies,Acoustic-Rated Timber Bay Window - Laminated Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated timber bay window with laminated glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09417,construction,Windows - Complete Assemblies,Acoustic-Rated Timber Bay Window - Single Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated timber bay window with single glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09418,construction,Windows - Complete Assemblies,Acoustic-Rated Timber Bay Window - Tempered Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated timber bay window with tempered glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09419,construction,Windows - Complete Assemblies,Acoustic-Rated Timber Bay Window - Triple Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated timber bay window with triple glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09420,construction,Windows - Complete Assemblies,Acoustic-Rated Timber Casement Window - Double Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated timber casement window with double glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09421,construction,Windows - Complete Assemblies,Acoustic-Rated Timber Casement Window - Insulated Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated timber casement window with insulated glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09422,construction,Windows - Complete Assemblies,Acoustic-Rated Timber Casement Window - Laminated Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated timber casement window with laminated glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-09423,construction,Windows - Complete Assemblies,Acoustic-Rated Timber Casement Window - Single Glazed,"Supply, install, glaze, seal and adjust complete acoustic-rated timber casement window with single glazed system, including frame, sash, reinforcement, hardware, gaskets, flashings, perimeter sealant, anchors, drainage provisions and accessories. | Code Ref: 08 50 00 / OmniClass 23-17 13 00 | Spec: Overall Size: ___ | Frame Series: ___ | Frame Finish: ___ | Glazing Build-Up: ___ | U-Value: ___ | SHGC: ___ | Acoustic Rating: ___ | Fire Rating: ___ | Air/Water Performance: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
