itemCode,discipline,category,description,specification,quantity,unit,supplier,cost,margin,sellingRate,manufacturer,brand,model
DRWIN-00603,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Automatic Swing Door Assembly - External,"Supply, install, adjust and commission complete 120-minute fire-rated grp automatic swing door assembly for external application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00604,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Automatic Swing Door Assembly - Internal,"Supply, install, adjust and commission complete 120-minute fire-rated grp automatic swing door assembly for internal application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00605,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Automatic Swing Door Assembly - Plant Room,"Supply, install, adjust and commission complete 120-minute fire-rated grp automatic swing door assembly for plant room application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00606,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Automatic Swing Door Assembly - Service Room,"Supply, install, adjust and commission complete 120-minute fire-rated grp automatic swing door assembly for service room application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00607,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Automatic Swing Door Assembly - Staircase,"Supply, install, adjust and commission complete 120-minute fire-rated grp automatic swing door assembly for staircase application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00608,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Automatic Swing Door Assembly - Wet Area,"Supply, install, adjust and commission complete 120-minute fire-rated grp automatic swing door assembly for wet area application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00609,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Bi-Folding Door Assembly - External,"Supply, install, adjust and commission complete 120-minute fire-rated grp bi-folding door assembly for external application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00610,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Bi-Folding Door Assembly - Internal,"Supply, install, adjust and commission complete 120-minute fire-rated grp bi-folding door assembly for internal application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00611,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Bi-Folding Door Assembly - Plant Room,"Supply, install, adjust and commission complete 120-minute fire-rated grp bi-folding door assembly for plant room application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00612,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Bi-Folding Door Assembly - Service Room,"Supply, install, adjust and commission complete 120-minute fire-rated grp bi-folding door assembly for service room application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00613,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Bi-Folding Door Assembly - Staircase,"Supply, install, adjust and commission complete 120-minute fire-rated grp bi-folding door assembly for staircase application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00614,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Bi-Folding Door Assembly - Wet Area,"Supply, install, adjust and commission complete 120-minute fire-rated grp bi-folding door assembly for wet area application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00615,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Double Sliding Door Assembly - External,"Supply, install, adjust and commission complete 120-minute fire-rated grp double sliding door assembly for external application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00616,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Double Sliding Door Assembly - Internal,"Supply, install, adjust and commission complete 120-minute fire-rated grp double sliding door assembly for internal application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00617,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Double Sliding Door Assembly - Plant Room,"Supply, install, adjust and commission complete 120-minute fire-rated grp double sliding door assembly for plant room application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00618,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Double Sliding Door Assembly - Service Room,"Supply, install, adjust and commission complete 120-minute fire-rated grp double sliding door assembly for service room application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00619,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Double Sliding Door Assembly - Staircase,"Supply, install, adjust and commission complete 120-minute fire-rated grp double sliding door assembly for staircase application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00620,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Double Sliding Door Assembly - Wet Area,"Supply, install, adjust and commission complete 120-minute fire-rated grp double sliding door assembly for wet area application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00621,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Double Swing Door Assembly - External,"Supply, install, adjust and commission complete 120-minute fire-rated grp double swing door assembly for external application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00622,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Double Swing Door Assembly - Internal,"Supply, install, adjust and commission complete 120-minute fire-rated grp double swing door assembly for internal application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00623,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Double Swing Door Assembly - Plant Room,"Supply, install, adjust and commission complete 120-minute fire-rated grp double swing door assembly for plant room application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00624,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Double Swing Door Assembly - Service Room,"Supply, install, adjust and commission complete 120-minute fire-rated grp double swing door assembly for service room application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00625,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Double Swing Door Assembly - Staircase,"Supply, install, adjust and commission complete 120-minute fire-rated grp double swing door assembly for staircase application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00626,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Double Swing Door Assembly - Wet Area,"Supply, install, adjust and commission complete 120-minute fire-rated grp double swing door assembly for wet area application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00627,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Multi-Folding Door Assembly - External,"Supply, install, adjust and commission complete 120-minute fire-rated grp multi-folding door assembly for external application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00628,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Multi-Folding Door Assembly - Internal,"Supply, install, adjust and commission complete 120-minute fire-rated grp multi-folding door assembly for internal application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00629,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Multi-Folding Door Assembly - Plant Room,"Supply, install, adjust and commission complete 120-minute fire-rated grp multi-folding door assembly for plant room application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00630,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Multi-Folding Door Assembly - Service Room,"Supply, install, adjust and commission complete 120-minute fire-rated grp multi-folding door assembly for service room application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00631,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Multi-Folding Door Assembly - Staircase,"Supply, install, adjust and commission complete 120-minute fire-rated grp multi-folding door assembly for staircase application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00632,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Multi-Folding Door Assembly - Wet Area,"Supply, install, adjust and commission complete 120-minute fire-rated grp multi-folding door assembly for wet area application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00633,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Pivot Door Assembly - External,"Supply, install, adjust and commission complete 120-minute fire-rated grp pivot door assembly for external application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00634,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Pivot Door Assembly - Internal,"Supply, install, adjust and commission complete 120-minute fire-rated grp pivot door assembly for internal application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00635,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Pivot Door Assembly - Plant Room,"Supply, install, adjust and commission complete 120-minute fire-rated grp pivot door assembly for plant room application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00636,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Pivot Door Assembly - Service Room,"Supply, install, adjust and commission complete 120-minute fire-rated grp pivot door assembly for service room application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00637,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Pivot Door Assembly - Staircase,"Supply, install, adjust and commission complete 120-minute fire-rated grp pivot door assembly for staircase application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00638,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Pivot Door Assembly - Wet Area,"Supply, install, adjust and commission complete 120-minute fire-rated grp pivot door assembly for wet area application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00639,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Pocket Sliding Door Assembly - External,"Supply, install, adjust and commission complete 120-minute fire-rated grp pocket sliding door assembly for external application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00640,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Pocket Sliding Door Assembly - Internal,"Supply, install, adjust and commission complete 120-minute fire-rated grp pocket sliding door assembly for internal application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
DRWIN-00641,construction,Doors - Complete Assemblies,120-Minute Fire-Rated GRP Pocket Sliding Door Assembly - Plant Room,"Supply, install, adjust and commission complete 120-minute fire-rated grp pocket sliding door assembly for plant room application, including leaf/leaves, frame, architraves or trims where required, glazing where scheduled, seals, ironmongery, fixings, packers, anchors, making good and all accessories. | Code Ref: 08 30 00 / OmniClass 23-17 11 00 | Spec: Opening Size: ___ | Leaf Size: ___ | Leaf Thickness: ___ | Frame Material/Thickness: ___ | Finish/Colour: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Glazing: ___ | Hardware Set: ___ | Security Grade: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification and requirements.",,no.,,,,,,,
