itemCode,discipline,category,description,specification,quantity,unit,supplier,cost,margin,sellingRate,manufacturer,brand,model
GENREQ-01208,construction,Management,Closeout - Project-Specific Admin,"Provide closeout for project-specific admin, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01209,construction,Management,Closeout - Authority Required Admin,"Provide closeout for authority required admin, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01210,construction,Management,Closeout - Client Required Admin,"Provide closeout for client required admin, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01211,construction,Management,Preparation - Standard Timekeeper,"Provide preparation for standard timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01212,construction,Management,Preparation - Enhanced Timekeeper,"Provide preparation for enhanced timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01213,construction,Management,Preparation - Project-Specific Timekeeper,"Provide preparation for project-specific timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01214,construction,Management,Preparation - Authority Required Timekeeper,"Provide preparation for authority required timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01215,construction,Management,Preparation - Client Required Timekeeper,"Provide preparation for client required timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01216,construction,Management,Submission - Standard Timekeeper,"Provide submission for standard timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01217,construction,Management,Submission - Enhanced Timekeeper,"Provide submission for enhanced timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01218,construction,Management,Submission - Project-Specific Timekeeper,"Provide submission for project-specific timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01219,construction,Management,Submission - Authority Required Timekeeper,"Provide submission for authority required timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01220,construction,Management,Submission - Client Required Timekeeper,"Provide submission for client required timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01221,construction,Management,Review - Standard Timekeeper,"Provide review for standard timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01222,construction,Management,Review - Enhanced Timekeeper,"Provide review for enhanced timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01223,construction,Management,Review - Project-Specific Timekeeper,"Provide review for project-specific timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01224,construction,Management,Review - Authority Required Timekeeper,"Provide review for authority required timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01225,construction,Management,Review - Client Required Timekeeper,"Provide review for client required timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01226,construction,Management,Approval - Standard Timekeeper,"Provide approval for standard timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01227,construction,Management,Approval - Enhanced Timekeeper,"Provide approval for enhanced timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01228,construction,Management,Approval - Project-Specific Timekeeper,"Provide approval for project-specific timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01229,construction,Management,Approval - Authority Required Timekeeper,"Provide approval for authority required timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01230,construction,Management,Approval - Client Required Timekeeper,"Provide approval for client required timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01231,construction,Management,Implementation - Standard Timekeeper,"Provide implementation for standard timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01232,construction,Management,Implementation - Enhanced Timekeeper,"Provide implementation for enhanced timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01233,construction,Management,Implementation - Project-Specific Timekeeper,"Provide implementation for project-specific timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01234,construction,Management,Implementation - Authority Required Timekeeper,"Provide implementation for authority required timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01235,construction,Management,Implementation - Client Required Timekeeper,"Provide implementation for client required timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01236,construction,Management,Monitoring - Standard Timekeeper,"Provide monitoring for standard timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01237,construction,Management,Monitoring - Enhanced Timekeeper,"Provide monitoring for enhanced timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01238,construction,Management,Monitoring - Project-Specific Timekeeper,"Provide monitoring for project-specific timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01239,construction,Management,Monitoring - Authority Required Timekeeper,"Provide monitoring for authority required timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01240,construction,Management,Monitoring - Client Required Timekeeper,"Provide monitoring for client required timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01241,construction,Management,Weekly Update - Standard Timekeeper,"Provide weekly update for standard timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01242,construction,Management,Weekly Update - Enhanced Timekeeper,"Provide weekly update for enhanced timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01243,construction,Management,Weekly Update - Project-Specific Timekeeper,"Provide weekly update for project-specific timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01244,construction,Management,Weekly Update - Authority Required Timekeeper,"Provide weekly update for authority required timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01245,construction,Management,Weekly Update - Client Required Timekeeper,"Provide weekly update for client required timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01246,construction,Management,Monthly Update - Standard Timekeeper,"Provide monthly update for standard timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01247,construction,Management,Monthly Update - Enhanced Timekeeper,"Provide monthly update for enhanced timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01248,construction,Management,Monthly Update - Project-Specific Timekeeper,"Provide monthly update for project-specific timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01249,construction,Management,Monthly Update - Authority Required Timekeeper,"Provide monthly update for authority required timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01250,construction,Management,Monthly Update - Client Required Timekeeper,"Provide monthly update for client required timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01251,construction,Management,Revision - Standard Timekeeper,"Provide revision for standard timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01252,construction,Management,Revision - Enhanced Timekeeper,"Provide revision for enhanced timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01253,construction,Management,Revision - Project-Specific Timekeeper,"Provide revision for project-specific timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01254,construction,Management,Revision - Authority Required Timekeeper,"Provide revision for authority required timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01255,construction,Management,Revision - Client Required Timekeeper,"Provide revision for client required timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01256,construction,Management,Final Submission - Standard Timekeeper,"Provide final submission for standard timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01257,construction,Management,Final Submission - Enhanced Timekeeper,"Provide final submission for enhanced timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01258,construction,Management,Final Submission - Project-Specific Timekeeper,"Provide final submission for project-specific timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01259,construction,Management,Final Submission - Authority Required Timekeeper,"Provide final submission for authority required timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01260,construction,Management,Final Submission - Client Required Timekeeper,"Provide final submission for client required timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01261,construction,Management,Closeout - Standard Timekeeper,"Provide closeout for standard timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01262,construction,Management,Closeout - Enhanced Timekeeper,"Provide closeout for enhanced timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01263,construction,Management,Closeout - Project-Specific Timekeeper,"Provide closeout for project-specific timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01264,construction,Management,Closeout - Authority Required Timekeeper,"Provide closeout for authority required timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01265,construction,Management,Closeout - Client Required Timekeeper,"Provide closeout for client required timekeeper, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 00 00 / OmniClass 23-11 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,month,,,,,,,
GENREQ-01266,construction,HSE,Preparation - Standard HSE Plan,"Provide preparation for standard hse plan, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 35 00 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,item,,,,,,,
GENREQ-01267,construction,HSE,Preparation - Enhanced HSE Plan,"Provide preparation for enhanced hse plan, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 35 00 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,item,,,,,,,
GENREQ-01268,construction,HSE,Preparation - Project-Specific HSE Plan,"Provide preparation for project-specific hse plan, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 35 00 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,item,,,,,,,
GENREQ-01269,construction,HSE,Preparation - Authority Required HSE Plan,"Provide preparation for authority required hse plan, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 35 00 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,item,,,,,,,
GENREQ-01270,construction,HSE,Preparation - Client Required HSE Plan,"Provide preparation for client required hse plan, including all labour, documentation, coordination, approvals, meetings, records, reporting and closeout as required by the contract. | Code Ref: 01 35 00 | Spec: Scope: ___ | Frequency: ___ | Responsible Party: ___ | Deliverables: ___ | Authority/Client Requirement: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project requirements, contract conditions and authority requirements.",,item,,,,,,,
