itemCode,discipline,category,description,specification,quantity,unit,supplier,cost,margin,sellingRate,manufacturer,brand,model
CLOSE-00887,construction,Asset Registers,Draft Plumbing Asset Register,"Prepare and submit draft plumbing asset register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00888,construction,Asset Registers,Draft Plumbing Calibration Register,"Prepare and submit draft plumbing calibration register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00889,construction,Asset Registers,Draft Plumbing Consumables Register,"Prepare and submit draft plumbing consumables register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00890,construction,Asset Registers,Draft Plumbing Device Register,"Prepare and submit draft plumbing device register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00891,construction,Asset Registers,Draft Plumbing Equipment Register,"Prepare and submit draft plumbing equipment register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00892,construction,Asset Registers,Draft Plumbing Maintenance Register,"Prepare and submit draft plumbing maintenance register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00893,construction,Asset Registers,Draft Plumbing Panel Register,"Prepare and submit draft plumbing panel register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00894,construction,Asset Registers,Draft Plumbing Room Asset Register,"Prepare and submit draft plumbing room asset register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00895,construction,Asset Registers,Draft Plumbing Spare Parts Register,"Prepare and submit draft plumbing spare parts register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00896,construction,Asset Registers,Draft Plumbing Valve Register,"Prepare and submit draft plumbing valve register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00897,construction,Asset Registers,Draft Plumbing Warranty Register,"Prepare and submit draft plumbing warranty register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00898,construction,Asset Registers,Draft Roofing Asset Register,"Prepare and submit draft roofing asset register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00899,construction,Asset Registers,Draft Roofing Calibration Register,"Prepare and submit draft roofing calibration register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00900,construction,Asset Registers,Draft Roofing Consumables Register,"Prepare and submit draft roofing consumables register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00901,construction,Asset Registers,Draft Roofing Device Register,"Prepare and submit draft roofing device register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00902,construction,Asset Registers,Draft Roofing Equipment Register,"Prepare and submit draft roofing equipment register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00903,construction,Asset Registers,Draft Roofing Maintenance Register,"Prepare and submit draft roofing maintenance register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00904,construction,Asset Registers,Draft Roofing Panel Register,"Prepare and submit draft roofing panel register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00905,construction,Asset Registers,Draft Roofing Room Asset Register,"Prepare and submit draft roofing room asset register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00906,construction,Asset Registers,Draft Roofing Spare Parts Register,"Prepare and submit draft roofing spare parts register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00907,construction,Asset Registers,Draft Roofing Valve Register,"Prepare and submit draft roofing valve register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00908,construction,Asset Registers,Draft Roofing Warranty Register,"Prepare and submit draft roofing warranty register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00909,construction,Asset Registers,Draft Specialist Systems Asset Register,"Prepare and submit draft specialist systems asset register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00910,construction,Asset Registers,Draft Specialist Systems Calibration Register,"Prepare and submit draft specialist systems calibration register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00911,construction,Asset Registers,Draft Specialist Systems Consumables Register,"Prepare and submit draft specialist systems consumables register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00912,construction,Asset Registers,Draft Specialist Systems Device Register,"Prepare and submit draft specialist systems device register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00913,construction,Asset Registers,Draft Specialist Systems Equipment Register,"Prepare and submit draft specialist systems equipment register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00914,construction,Asset Registers,Draft Specialist Systems Maintenance Register,"Prepare and submit draft specialist systems maintenance register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00915,construction,Asset Registers,Draft Specialist Systems Panel Register,"Prepare and submit draft specialist systems panel register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00916,construction,Asset Registers,Draft Specialist Systems Room Asset Register,"Prepare and submit draft specialist systems room asset register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00917,construction,Asset Registers,Draft Specialist Systems Spare Parts Register,"Prepare and submit draft specialist systems spare parts register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00918,construction,Asset Registers,Draft Specialist Systems Valve Register,"Prepare and submit draft specialist systems valve register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00919,construction,Asset Registers,Draft Specialist Systems Warranty Register,"Prepare and submit draft specialist systems warranty register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00920,construction,Asset Registers,Draft Structural Asset Register,"Prepare and submit draft structural asset register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00921,construction,Asset Registers,Draft Structural Calibration Register,"Prepare and submit draft structural calibration register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00922,construction,Asset Registers,Draft Structural Consumables Register,"Prepare and submit draft structural consumables register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00923,construction,Asset Registers,Draft Structural Device Register,"Prepare and submit draft structural device register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00924,construction,Asset Registers,Draft Structural Equipment Register,"Prepare and submit draft structural equipment register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00925,construction,Asset Registers,Draft Structural Maintenance Register,"Prepare and submit draft structural maintenance register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00926,construction,Asset Registers,Draft Structural Panel Register,"Prepare and submit draft structural panel register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00927,construction,Asset Registers,Draft Structural Room Asset Register,"Prepare and submit draft structural room asset register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00928,construction,Asset Registers,Draft Structural Spare Parts Register,"Prepare and submit draft structural spare parts register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00929,construction,Asset Registers,Draft Structural Valve Register,"Prepare and submit draft structural valve register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00930,construction,Asset Registers,Draft Structural Warranty Register,"Prepare and submit draft structural warranty register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00931,construction,Asset Registers,Final Architectural Asset Register,"Prepare and submit final architectural asset register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00932,construction,Asset Registers,Final Architectural Calibration Register,"Prepare and submit final architectural calibration register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00933,construction,Asset Registers,Final Architectural Consumables Register,"Prepare and submit final architectural consumables register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00934,construction,Asset Registers,Final Architectural Device Register,"Prepare and submit final architectural device register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00935,construction,Asset Registers,Final Architectural Equipment Register,"Prepare and submit final architectural equipment register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00936,construction,Asset Registers,Final Architectural Maintenance Register,"Prepare and submit final architectural maintenance register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00937,construction,Asset Registers,Final Architectural Panel Register,"Prepare and submit final architectural panel register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00938,construction,Asset Registers,Final Architectural Room Asset Register,"Prepare and submit final architectural room asset register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
CLOSE-00939,construction,Asset Registers,Final Architectural Spare Parts Register,"Prepare and submit final architectural spare parts register with unique asset IDs, locations, manufacturer data, model numbers, serial numbers, warranty dates, maintenance data and document links. | Code Ref: 01 78 39 / OmniClass 23-11 31 23 | Spec: Register Template: ___ | Asset ID Format: ___ | Required Fields: ___ | File Format: ___ | Linked Documents: ___ | Validation Method: ___ | Approval Status: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,item,,,,,,,
