itemCode,discipline,category,description,specification,quantity,unit,supplier,cost,margin,sellingRate,manufacturer,brand,model
ROOF-00344,construction,Roof Drainage,HDPE Balcony Drain - 125 mm,"Supply and install 125 mm hdpe balcony drain, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00345,construction,Roof Drainage,HDPE Balcony Drain - 150 mm,"Supply and install 150 mm hdpe balcony drain, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00346,construction,Roof Drainage,HDPE Balcony Drain - 200 mm,"Supply and install 200 mm hdpe balcony drain, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00347,construction,Roof Drainage,HDPE Balcony Drain - 50 mm,"Supply and install 50 mm hdpe balcony drain, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00348,construction,Roof Drainage,HDPE Balcony Drain - 75 mm,"Supply and install 75 mm hdpe balcony drain, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00349,construction,Roof Drainage,HDPE Emergency Overflow Outlet - 100 mm,"Supply and install 100 mm hdpe emergency overflow outlet, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00350,construction,Roof Drainage,HDPE Emergency Overflow Outlet - 125 mm,"Supply and install 125 mm hdpe emergency overflow outlet, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00351,construction,Roof Drainage,HDPE Emergency Overflow Outlet - 150 mm,"Supply and install 150 mm hdpe emergency overflow outlet, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00352,construction,Roof Drainage,HDPE Emergency Overflow Outlet - 200 mm,"Supply and install 200 mm hdpe emergency overflow outlet, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00353,construction,Roof Drainage,HDPE Emergency Overflow Outlet - 50 mm,"Supply and install 50 mm hdpe emergency overflow outlet, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00354,construction,Roof Drainage,HDPE Emergency Overflow Outlet - 75 mm,"Supply and install 75 mm hdpe emergency overflow outlet, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00355,construction,Roof Drainage,HDPE Gutter Outlet - 100 mm,"Supply and install 100 mm hdpe gutter outlet, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00356,construction,Roof Drainage,HDPE Gutter Outlet - 125 mm,"Supply and install 125 mm hdpe gutter outlet, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00357,construction,Roof Drainage,HDPE Gutter Outlet - 150 mm,"Supply and install 150 mm hdpe gutter outlet, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00358,construction,Roof Drainage,HDPE Gutter Outlet - 200 mm,"Supply and install 200 mm hdpe gutter outlet, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00359,construction,Roof Drainage,HDPE Gutter Outlet - 50 mm,"Supply and install 50 mm hdpe gutter outlet, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00360,construction,Roof Drainage,HDPE Gutter Outlet - 75 mm,"Supply and install 75 mm hdpe gutter outlet, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00361,construction,Roof Drainage,HDPE Overflow Roof Drain - 100 mm,"Supply and install 100 mm hdpe overflow roof drain, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00362,construction,Roof Drainage,HDPE Overflow Roof Drain - 125 mm,"Supply and install 125 mm hdpe overflow roof drain, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00363,construction,Roof Drainage,HDPE Overflow Roof Drain - 150 mm,"Supply and install 150 mm hdpe overflow roof drain, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00364,construction,Roof Drainage,HDPE Overflow Roof Drain - 200 mm,"Supply and install 200 mm hdpe overflow roof drain, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00365,construction,Roof Drainage,HDPE Overflow Roof Drain - 50 mm,"Supply and install 50 mm hdpe overflow roof drain, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00366,construction,Roof Drainage,HDPE Overflow Roof Drain - 75 mm,"Supply and install 75 mm hdpe overflow roof drain, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00367,construction,Roof Drainage,HDPE Parapet Scupper - 100 mm,"Supply and install 100 mm hdpe parapet scupper, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00368,construction,Roof Drainage,HDPE Parapet Scupper - 125 mm,"Supply and install 125 mm hdpe parapet scupper, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00369,construction,Roof Drainage,HDPE Parapet Scupper - 150 mm,"Supply and install 150 mm hdpe parapet scupper, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00370,construction,Roof Drainage,HDPE Parapet Scupper - 200 mm,"Supply and install 200 mm hdpe parapet scupper, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00371,construction,Roof Drainage,HDPE Parapet Scupper - 50 mm,"Supply and install 50 mm hdpe parapet scupper, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00372,construction,Roof Drainage,HDPE Parapet Scupper - 75 mm,"Supply and install 75 mm hdpe parapet scupper, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00373,construction,Roof Drainage,HDPE Roof Drain - 100 mm,"Supply and install 100 mm hdpe roof drain, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00374,construction,Roof Drainage,HDPE Roof Drain - 125 mm,"Supply and install 125 mm hdpe roof drain, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00375,construction,Roof Drainage,HDPE Roof Drain - 150 mm,"Supply and install 150 mm hdpe roof drain, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00376,construction,Roof Drainage,HDPE Roof Drain - 200 mm,"Supply and install 200 mm hdpe roof drain, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00377,construction,Roof Drainage,HDPE Roof Drain - 50 mm,"Supply and install 50 mm hdpe roof drain, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00378,construction,Roof Drainage,HDPE Roof Drain - 75 mm,"Supply and install 75 mm hdpe roof drain, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00379,construction,Roof Drainage,HDPE Siphonic Roof Outlet - 100 mm,"Supply and install 100 mm hdpe siphonic roof outlet, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00380,construction,Roof Drainage,HDPE Siphonic Roof Outlet - 125 mm,"Supply and install 125 mm hdpe siphonic roof outlet, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00381,construction,Roof Drainage,HDPE Siphonic Roof Outlet - 150 mm,"Supply and install 150 mm hdpe siphonic roof outlet, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00382,construction,Roof Drainage,HDPE Siphonic Roof Outlet - 200 mm,"Supply and install 200 mm hdpe siphonic roof outlet, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00383,construction,Roof Drainage,HDPE Siphonic Roof Outlet - 50 mm,"Supply and install 50 mm hdpe siphonic roof outlet, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00384,construction,Roof Drainage,HDPE Siphonic Roof Outlet - 75 mm,"Supply and install 75 mm hdpe siphonic roof outlet, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00385,construction,Roof Drainage,Stainless Steel Balcony Drain - 100 mm,"Supply and install 100 mm stainless steel balcony drain, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00386,construction,Roof Drainage,Stainless Steel Balcony Drain - 125 mm,"Supply and install 125 mm stainless steel balcony drain, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00387,construction,Roof Drainage,Stainless Steel Balcony Drain - 150 mm,"Supply and install 150 mm stainless steel balcony drain, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00388,construction,Roof Drainage,Stainless Steel Balcony Drain - 200 mm,"Supply and install 200 mm stainless steel balcony drain, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00389,construction,Roof Drainage,Stainless Steel Balcony Drain - 50 mm,"Supply and install 50 mm stainless steel balcony drain, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00390,construction,Roof Drainage,Stainless Steel Balcony Drain - 75 mm,"Supply and install 75 mm stainless steel balcony drain, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00391,construction,Roof Drainage,Stainless Steel Emergency Overflow Outlet - 100 mm,"Supply and install 100 mm stainless steel emergency overflow outlet, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00392,construction,Roof Drainage,Stainless Steel Emergency Overflow Outlet - 125 mm,"Supply and install 125 mm stainless steel emergency overflow outlet, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00393,construction,Roof Drainage,Stainless Steel Emergency Overflow Outlet - 150 mm,"Supply and install 150 mm stainless steel emergency overflow outlet, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
ROOF-00394,construction,Roof Drainage,Stainless Steel Emergency Overflow Outlet - 200 mm,"Supply and install 200 mm stainless steel emergency overflow outlet, including body, flange, clamping ring, grate or dome, sump where applicable, membrane interface, connection, testing and accessories. | Code Ref: 22 14 26 / OmniClass 23-27 31 15 | Spec: Type: ___ | Outlet Size: ___ | Body Material: ___ | Grate/Dome Material: ___ | Flow Capacity: ___ | Membrane Flange: ___ | Overflow Level: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local code, manufacturer system and consultant requirements.",,no.,,,,,,,
