itemCode,discipline,category,description,specification,quantity,unit,supplier,cost,margin,sellingRate,manufacturer,brand,model
LAND-00944,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 160 mm - PN12.5,"Supply, lay, joint, test and commission 160 mm PN12.5 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00945,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 160 mm - PN16,"Supply, lay, joint, test and commission 160 mm PN16 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00946,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 160 mm - PN6,"Supply, lay, joint, test and commission 160 mm PN6 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00947,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 20 mm - PN10,"Supply, lay, joint, test and commission 20 mm PN10 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00948,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 20 mm - PN12.5,"Supply, lay, joint, test and commission 20 mm PN12.5 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00949,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 20 mm - PN16,"Supply, lay, joint, test and commission 20 mm PN16 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00950,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 20 mm - PN6,"Supply, lay, joint, test and commission 20 mm PN6 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00951,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 25 mm - PN10,"Supply, lay, joint, test and commission 25 mm PN10 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00952,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 25 mm - PN12.5,"Supply, lay, joint, test and commission 25 mm PN12.5 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00953,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 25 mm - PN16,"Supply, lay, joint, test and commission 25 mm PN16 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00954,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 25 mm - PN6,"Supply, lay, joint, test and commission 25 mm PN6 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00955,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 32 mm - PN10,"Supply, lay, joint, test and commission 32 mm PN10 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00956,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 32 mm - PN12.5,"Supply, lay, joint, test and commission 32 mm PN12.5 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00957,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 32 mm - PN16,"Supply, lay, joint, test and commission 32 mm PN16 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00958,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 32 mm - PN6,"Supply, lay, joint, test and commission 32 mm PN6 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00959,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 40 mm - PN10,"Supply, lay, joint, test and commission 40 mm PN10 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00960,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 40 mm - PN12.5,"Supply, lay, joint, test and commission 40 mm PN12.5 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00961,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 40 mm - PN16,"Supply, lay, joint, test and commission 40 mm PN16 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00962,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 40 mm - PN6,"Supply, lay, joint, test and commission 40 mm PN6 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00963,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 50 mm - PN10,"Supply, lay, joint, test and commission 50 mm PN10 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00964,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 50 mm - PN12.5,"Supply, lay, joint, test and commission 50 mm PN12.5 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00965,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 50 mm - PN16,"Supply, lay, joint, test and commission 50 mm PN16 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00966,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 50 mm - PN6,"Supply, lay, joint, test and commission 50 mm PN6 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00967,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 63 mm - PN10,"Supply, lay, joint, test and commission 63 mm PN10 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00968,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 63 mm - PN12.5,"Supply, lay, joint, test and commission 63 mm PN12.5 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00969,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 63 mm - PN16,"Supply, lay, joint, test and commission 63 mm PN16 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00970,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 63 mm - PN6,"Supply, lay, joint, test and commission 63 mm PN6 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00971,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 75 mm - PN10,"Supply, lay, joint, test and commission 75 mm PN10 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00972,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 75 mm - PN12.5,"Supply, lay, joint, test and commission 75 mm PN12.5 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00973,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 75 mm - PN16,"Supply, lay, joint, test and commission 75 mm PN16 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00974,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 75 mm - PN6,"Supply, lay, joint, test and commission 75 mm PN6 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00975,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 90 mm - PN10,"Supply, lay, joint, test and commission 90 mm PN10 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00976,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 90 mm - PN12.5,"Supply, lay, joint, test and commission 90 mm PN12.5 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00977,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 90 mm - PN16,"Supply, lay, joint, test and commission 90 mm PN16 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00978,landscaping,Irrigation - Pipework,LDPE Dripline Irrigation Pipe - 90 mm - PN6,"Supply, lay, joint, test and commission 90 mm PN6 ldpe dripline irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00979,landscaping,Irrigation - Pipework,PE Lateral Irrigation Pipe - 110 mm - PN10,"Supply, lay, joint, test and commission 110 mm PN10 pe lateral irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00980,landscaping,Irrigation - Pipework,PE Lateral Irrigation Pipe - 110 mm - PN12.5,"Supply, lay, joint, test and commission 110 mm PN12.5 pe lateral irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00981,landscaping,Irrigation - Pipework,PE Lateral Irrigation Pipe - 110 mm - PN16,"Supply, lay, joint, test and commission 110 mm PN16 pe lateral irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00982,landscaping,Irrigation - Pipework,PE Lateral Irrigation Pipe - 110 mm - PN6,"Supply, lay, joint, test and commission 110 mm PN6 pe lateral irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00983,landscaping,Irrigation - Pipework,PE Lateral Irrigation Pipe - 16 mm - PN10,"Supply, lay, joint, test and commission 16 mm PN10 pe lateral irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00984,landscaping,Irrigation - Pipework,PE Lateral Irrigation Pipe - 16 mm - PN12.5,"Supply, lay, joint, test and commission 16 mm PN12.5 pe lateral irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00985,landscaping,Irrigation - Pipework,PE Lateral Irrigation Pipe - 16 mm - PN16,"Supply, lay, joint, test and commission 16 mm PN16 pe lateral irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00986,landscaping,Irrigation - Pipework,PE Lateral Irrigation Pipe - 16 mm - PN6,"Supply, lay, joint, test and commission 16 mm PN6 pe lateral irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00987,landscaping,Irrigation - Pipework,PE Lateral Irrigation Pipe - 160 mm - PN10,"Supply, lay, joint, test and commission 160 mm PN10 pe lateral irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00988,landscaping,Irrigation - Pipework,PE Lateral Irrigation Pipe - 160 mm - PN12.5,"Supply, lay, joint, test and commission 160 mm PN12.5 pe lateral irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00989,landscaping,Irrigation - Pipework,PE Lateral Irrigation Pipe - 160 mm - PN16,"Supply, lay, joint, test and commission 160 mm PN16 pe lateral irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00990,landscaping,Irrigation - Pipework,PE Lateral Irrigation Pipe - 160 mm - PN6,"Supply, lay, joint, test and commission 160 mm PN6 pe lateral irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00991,landscaping,Irrigation - Pipework,PE Lateral Irrigation Pipe - 20 mm - PN10,"Supply, lay, joint, test and commission 20 mm PN10 pe lateral irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00992,landscaping,Irrigation - Pipework,PE Lateral Irrigation Pipe - 20 mm - PN12.5,"Supply, lay, joint, test and commission 20 mm PN12.5 pe lateral irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
LAND-00993,landscaping,Irrigation - Pipework,PE Lateral Irrigation Pipe - 20 mm - PN16,"Supply, lay, joint, test and commission 20 mm PN16 pe lateral irrigation pipework, including fittings, thrust restraint where required, trenching interface, flushing and identification. | Code Ref: 32 84 00 / OmniClass 23-27 43 11 | Spec: Material: ___ | Size: ___ | Pressure Class: ___ | Jointing: ___ | Burial Depth: ___ | Colour/Marking: ___ | Standard: ___ | Remarks: Pattern-based master item; verify project classification, local authority requirements, horticultural suitability, manufacturer data and consultant requirements.",,LM,,,,,,,
