itemCode,discipline,category,description,specification,quantity,unit,supplier,cost,margin,sellingRate,manufacturer,brand,model
ARCHFIN-00602,interior-fit-out,Blockwork,AAC blockwork - 25 mm - Gloss - Internal wet area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal wet area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 25 mm | Finish: Gloss | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00603,interior-fit-out,Blockwork,AAC blockwork - 25 mm - Gloss - External sheltered area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external sheltered area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 25 mm | Finish: Gloss | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00604,interior-fit-out,Blockwork,AAC blockwork - 25 mm - Gloss - External exposed area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external exposed area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 25 mm | Finish: Gloss | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00605,interior-fit-out,Blockwork,AAC blockwork - 25 mm - Gloss - High-traffic area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for high-traffic area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 25 mm | Finish: Gloss | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00606,interior-fit-out,Blockwork,AAC blockwork - 25 mm - Gloss - Back-of-house area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for back-of-house area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 25 mm | Finish: Gloss | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00607,interior-fit-out,Blockwork,AAC blockwork - 25 mm - Textured - Internal dry area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal dry area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 25 mm | Finish: Textured | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00608,interior-fit-out,Blockwork,AAC blockwork - 25 mm - Textured - Internal wet area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal wet area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 25 mm | Finish: Textured | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00609,interior-fit-out,Blockwork,AAC blockwork - 25 mm - Textured - External sheltered area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external sheltered area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 25 mm | Finish: Textured | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00610,interior-fit-out,Blockwork,AAC blockwork - 25 mm - Textured - External exposed area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external exposed area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 25 mm | Finish: Textured | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00611,interior-fit-out,Blockwork,AAC blockwork - 25 mm - Textured - High-traffic area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for high-traffic area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 25 mm | Finish: Textured | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00612,interior-fit-out,Blockwork,AAC blockwork - 25 mm - Textured - Back-of-house area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for back-of-house area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 25 mm | Finish: Textured | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00613,interior-fit-out,Blockwork,AAC blockwork - 25 mm - Brushed - Internal dry area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal dry area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 25 mm | Finish: Brushed | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00614,interior-fit-out,Blockwork,AAC blockwork - 25 mm - Brushed - Internal wet area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal wet area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 25 mm | Finish: Brushed | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00615,interior-fit-out,Blockwork,AAC blockwork - 25 mm - Brushed - External sheltered area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external sheltered area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 25 mm | Finish: Brushed | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00616,interior-fit-out,Blockwork,AAC blockwork - 25 mm - Brushed - External exposed area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external exposed area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 25 mm | Finish: Brushed | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00617,interior-fit-out,Blockwork,AAC blockwork - 25 mm - Brushed - High-traffic area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for high-traffic area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 25 mm | Finish: Brushed | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00618,interior-fit-out,Blockwork,AAC blockwork - 25 mm - Brushed - Back-of-house area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for back-of-house area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 25 mm | Finish: Brushed | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00619,interior-fit-out,Blockwork,AAC blockwork - 25 mm - Satin - Internal dry area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal dry area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 25 mm | Finish: Satin | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00620,interior-fit-out,Blockwork,AAC blockwork - 25 mm - Satin - Internal wet area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal wet area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 25 mm | Finish: Satin | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00621,interior-fit-out,Blockwork,AAC blockwork - 25 mm - Satin - External sheltered area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external sheltered area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 25 mm | Finish: Satin | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00622,interior-fit-out,Blockwork,AAC blockwork - 25 mm - Satin - External exposed area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external exposed area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 25 mm | Finish: Satin | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00623,interior-fit-out,Blockwork,AAC blockwork - 25 mm - Satin - High-traffic area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for high-traffic area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 25 mm | Finish: Satin | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00624,interior-fit-out,Blockwork,AAC blockwork - 25 mm - Satin - Back-of-house area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for back-of-house area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 25 mm | Finish: Satin | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00625,interior-fit-out,Blockwork,AAC blockwork - 30 mm - Natural - Internal dry area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal dry area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 30 mm | Finish: Natural | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00626,interior-fit-out,Blockwork,AAC blockwork - 30 mm - Natural - Internal wet area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal wet area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 30 mm | Finish: Natural | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00627,interior-fit-out,Blockwork,AAC blockwork - 30 mm - Natural - External sheltered area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external sheltered area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 30 mm | Finish: Natural | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00628,interior-fit-out,Blockwork,AAC blockwork - 30 mm - Natural - External exposed area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external exposed area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 30 mm | Finish: Natural | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00629,interior-fit-out,Blockwork,AAC blockwork - 30 mm - Natural - High-traffic area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for high-traffic area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 30 mm | Finish: Natural | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00630,interior-fit-out,Blockwork,AAC blockwork - 30 mm - Natural - Back-of-house area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for back-of-house area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 30 mm | Finish: Natural | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00631,interior-fit-out,Blockwork,AAC blockwork - 30 mm - Polished - Internal dry area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal dry area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 30 mm | Finish: Polished | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00632,interior-fit-out,Blockwork,AAC blockwork - 30 mm - Polished - Internal wet area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal wet area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 30 mm | Finish: Polished | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00633,interior-fit-out,Blockwork,AAC blockwork - 30 mm - Polished - External sheltered area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external sheltered area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 30 mm | Finish: Polished | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00634,interior-fit-out,Blockwork,AAC blockwork - 30 mm - Polished - External exposed area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external exposed area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 30 mm | Finish: Polished | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00635,interior-fit-out,Blockwork,AAC blockwork - 30 mm - Polished - High-traffic area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for high-traffic area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 30 mm | Finish: Polished | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00636,interior-fit-out,Blockwork,AAC blockwork - 30 mm - Polished - Back-of-house area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for back-of-house area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 30 mm | Finish: Polished | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00637,interior-fit-out,Blockwork,AAC blockwork - 30 mm - Honed - Internal dry area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal dry area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 30 mm | Finish: Honed | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00638,interior-fit-out,Blockwork,AAC blockwork - 30 mm - Honed - Internal wet area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal wet area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 30 mm | Finish: Honed | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00639,interior-fit-out,Blockwork,AAC blockwork - 30 mm - Honed - External sheltered area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external sheltered area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 30 mm | Finish: Honed | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00640,interior-fit-out,Blockwork,AAC blockwork - 30 mm - Honed - External exposed area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external exposed area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 30 mm | Finish: Honed | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00641,interior-fit-out,Blockwork,AAC blockwork - 30 mm - Honed - High-traffic area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for high-traffic area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 30 mm | Finish: Honed | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00642,interior-fit-out,Blockwork,AAC blockwork - 30 mm - Honed - Back-of-house area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for back-of-house area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 30 mm | Finish: Honed | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00643,interior-fit-out,Blockwork,AAC blockwork - 30 mm - Matt - Internal dry area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal dry area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 30 mm | Finish: Matt | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00644,interior-fit-out,Blockwork,AAC blockwork - 30 mm - Matt - Internal wet area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal wet area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 30 mm | Finish: Matt | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00645,interior-fit-out,Blockwork,AAC blockwork - 30 mm - Matt - External sheltered area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external sheltered area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 30 mm | Finish: Matt | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00646,interior-fit-out,Blockwork,AAC blockwork - 30 mm - Matt - External exposed area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external exposed area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 30 mm | Finish: Matt | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00647,interior-fit-out,Blockwork,AAC blockwork - 30 mm - Matt - High-traffic area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for high-traffic area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 30 mm | Finish: Matt | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00648,interior-fit-out,Blockwork,AAC blockwork - 30 mm - Matt - Back-of-house area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for back-of-house area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 30 mm | Finish: Matt | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00649,interior-fit-out,Blockwork,AAC blockwork - 30 mm - Gloss - Internal dry area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal dry area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 30 mm | Finish: Gloss | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00650,interior-fit-out,Blockwork,AAC blockwork - 30 mm - Gloss - Internal wet area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for internal wet area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 30 mm | Finish: Gloss | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00651,interior-fit-out,Blockwork,AAC blockwork - 30 mm - Gloss - External sheltered area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external sheltered area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 30 mm | Finish: Gloss | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00652,interior-fit-out,Blockwork,AAC blockwork - 30 mm - Gloss - External exposed area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for external exposed area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 30 mm | Finish: Gloss | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00653,interior-fit-out,Blockwork,AAC blockwork - 30 mm - Gloss - High-traffic area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for high-traffic area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 30 mm | Finish: Gloss | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
ARCHFIN-00654,interior-fit-out,Blockwork,AAC blockwork - 30 mm - Gloss - Back-of-house area,"Supply and install aac blockwork complete with substrate preparation, approved fixing system, joints, trims, accessories, protection and making good, suitable for back-of-house area. | Code Ref: 04 22 00 | Spec: Material/Type: ___ | Thickness: 30 mm | Finish: Gloss | Size/Module: ___ | Color: ___ | Fire Rating: ___ | Acoustic Rating: ___ | Slip Rating: ___ | Standard: ___ | Manufacturer: ___ | Remarks: Pattern-based template; verify project requirements and consultant classification.",,m²,,,,,,,
