itemCode,discipline,category,description,specification,quantity,unit,supplier,cost,margin,sellingRate,manufacturer,brand,model
STRUCT-00801,construction,Anchors and Embedments,Shear connector anchor – M12 – Masonry,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00802,construction,Anchors and Embedments,Shear connector anchor – M12 – Normal concrete,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00803,construction,Anchors and Embedments,Shear connector anchor – M12 – Structural steel interface,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00804,construction,Anchors and Embedments,Shear connector anchor – M12 – Uncracked concrete,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00805,construction,Anchors and Embedments,Shear connector anchor – M16 – Cracked concrete,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00806,construction,Anchors and Embedments,Shear connector anchor – M16 – Hollow block,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00807,construction,Anchors and Embedments,Shear connector anchor – M16 – Masonry,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00808,construction,Anchors and Embedments,Shear connector anchor – M16 – Normal concrete,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00809,construction,Anchors and Embedments,Shear connector anchor – M16 – Structural steel interface,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00810,construction,Anchors and Embedments,Shear connector anchor – M16 – Uncracked concrete,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00811,construction,Anchors and Embedments,Shear connector anchor – M20 – Cracked concrete,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00812,construction,Anchors and Embedments,Shear connector anchor – M20 – Hollow block,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00813,construction,Anchors and Embedments,Shear connector anchor – M20 – Masonry,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00814,construction,Anchors and Embedments,Shear connector anchor – M20 – Normal concrete,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00815,construction,Anchors and Embedments,Shear connector anchor – M20 – Structural steel interface,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00816,construction,Anchors and Embedments,Shear connector anchor – M20 – Uncracked concrete,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00817,construction,Anchors and Embedments,Shear connector anchor – M24 – Cracked concrete,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00818,construction,Anchors and Embedments,Shear connector anchor – M24 – Hollow block,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00819,construction,Anchors and Embedments,Shear connector anchor – M24 – Masonry,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00820,construction,Anchors and Embedments,Shear connector anchor – M24 – Normal concrete,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00821,construction,Anchors and Embedments,Shear connector anchor – M24 – Structural steel interface,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00822,construction,Anchors and Embedments,Shear connector anchor – M24 – Uncracked concrete,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00823,construction,Anchors and Embedments,Shear connector anchor – M30 – Cracked concrete,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00824,construction,Anchors and Embedments,Shear connector anchor – M30 – Hollow block,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00825,construction,Anchors and Embedments,Shear connector anchor – M30 – Masonry,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00826,construction,Anchors and Embedments,Shear connector anchor – M30 – Normal concrete,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00827,construction,Anchors and Embedments,Shear connector anchor – M30 – Structural steel interface,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00828,construction,Anchors and Embedments,Shear connector anchor – M30 – Uncracked concrete,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00829,construction,Anchors and Embedments,Shear connector anchor – M36 – Cracked concrete,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00830,construction,Anchors and Embedments,Shear connector anchor – M36 – Hollow block,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00831,construction,Anchors and Embedments,Shear connector anchor – M36 – Masonry,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00832,construction,Anchors and Embedments,Shear connector anchor – M36 – Normal concrete,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00833,construction,Anchors and Embedments,Shear connector anchor – M36 – Structural steel interface,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00834,construction,Anchors and Embedments,Shear connector anchor – M36 – Uncracked concrete,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00835,construction,Anchors and Embedments,Shear connector anchor – M42 – Cracked concrete,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00836,construction,Anchors and Embedments,Shear connector anchor – M42 – Hollow block,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00837,construction,Anchors and Embedments,Shear connector anchor – M42 – Masonry,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00838,construction,Anchors and Embedments,Shear connector anchor – M42 – Normal concrete,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00839,construction,Anchors and Embedments,Shear connector anchor – M42 – Structural steel interface,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00840,construction,Anchors and Embedments,Shear connector anchor – M42 – Uncracked concrete,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00841,construction,Anchors and Embedments,Shear connector anchor – M48 – Cracked concrete,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00842,construction,Anchors and Embedments,Shear connector anchor – M48 – Hollow block,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00843,construction,Anchors and Embedments,Shear connector anchor – M48 – Masonry,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00844,construction,Anchors and Embedments,Shear connector anchor – M48 – Normal concrete,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00845,construction,Anchors and Embedments,Shear connector anchor – M48 – Structural steel interface,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00846,construction,Anchors and Embedments,Shear connector anchor – M48 – Uncracked concrete,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00847,construction,Anchors and Embedments,Shear connector anchor – M6 – Cracked concrete,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00848,construction,Anchors and Embedments,Shear connector anchor – M6 – Hollow block,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00849,construction,Anchors and Embedments,Shear connector anchor – M6 – Masonry,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00850,construction,Anchors and Embedments,Shear connector anchor – M6 – Normal concrete,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00851,construction,Anchors and Embedments,Shear connector anchor – M6 – Structural steel interface,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00852,construction,Anchors and Embedments,Shear connector anchor – M6 – Uncracked concrete,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00853,construction,Anchors and Embedments,Shear connector anchor – M8 – Cracked concrete,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00854,construction,Anchors and Embedments,Shear connector anchor – M8 – Hollow block,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00855,construction,Anchors and Embedments,Shear connector anchor – M8 – Masonry,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
STRUCT-00856,construction,Anchors and Embedments,Shear connector anchor – M8 – Normal concrete,"Supply and install structural anchor or cast-in embedment including drilling or setting template, cleaning, resin where applicable, tightening and testing. | Code Ref: 05 05 19 / 03 15 00 | Spec: Anchor Type: ___ | Diameter: ___ | Grade: ___ | Embedment: ___ | Substrate: ___ | Design Load: ___ | Corrosion Protection: ___ | Standard: ___ | Remarks: Pattern-based template; verify project classification, structural design, material grade, dimensions, loads and applicable standards.",,no.,,,,,,,
